date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
15/12/2021,Leverkusen,Hoffenheim,2,2,D,17,14,9,6,1.8,4.0,4.0,Bundesliga,2021/22
15/12/2021,Union Berlin,Freiburg,0,0,D,18,8,5,2,2.4,3.4,2.9,Bundesliga,2021/22
17/12/2021,Bayern Munich,Wolfsburg,4,0,H,24,7,9,2,1.18,8.0,13.0,Bundesliga,2021/22
18/12/2021,Bochum,Union Berlin,0,1,A,13,9,3,3,2.9,3.4,2.37,Bundesliga,2021/22
18/12/2021,Ein Frankfurt,Mainz,1,0,H,13,11,4,5,2.25,3.5,3.0,Bundesliga,2021/22
18/12/2021,Greuther Furth,Augsburg,0,0,D,4,14,1,5,2.9,3.4,2.37,Bundesliga,2021/22
18/12/2021,Hoffenheim,M'gladbach,1,1,D,21,11,8,5,1.95,3.8,3.5,Bundesliga,2021/22
18/12/2021,RB Leipzig,Bielefeld,0,2,A,15,4,4,4,1.2,7.0,13.0,Bundesliga,2021/22
18/12/2021,Hertha,Dortmund,3,2,H,14,9,5,3,5.25,4.33,1.57,Bundesliga,2021/22
19/12/2021,Freiburg,Leverkusen,2,1,H,14,6,6,4,2.75,3.5,2.45,Bundesliga,2021/22
19/12/2021,FC Koln,Stuttgart,1,0,H,8,6,2,2,1.9,3.9,3.6,Bundesliga,2021/22
07/01/2022,Bayern Munich,M'gladbach,1,2,A,19,9,8,3,1.33,5.75,8.0,Bundesliga,2021/22
08/01/2022,Freiburg,Bielefeld,2,2,D,18,15,6,5,1.6,4.0,5.75,Bundesliga,2021/22
08/01/2022,Greuther Furth,Stuttgart,0,0,D,10,18,3,3,3.75,3.6,1.95,Bundesliga,2021/22
08/01/2022,Hoffenheim,Augsburg,3,1,H,12,9,5,4,1.53,4.33,5.75,Bundesliga,2021/22
08/01/2022,Leverkusen,Union Berlin,2,2,D,17,17,8,7,1.8,3.8,4.2,Bundesliga,2021/22
08/01/2022,RB Leipzig,Mainz,4,1,H,16,2,8,1,1.8,3.75,4.33,Bundesliga,2021/22
08/01/2022,Ein Frankfurt,Dortmund,2,3,A,12,21,5,8,3.5,3.9,1.95,Bundesliga,2021/22
09/01/2022,Hertha,FC Koln,1,3,A,10,14,5,8,2.75,3.5,2.5,Bundesliga,2021/22
09/01/2022,Bochum,Wolfsburg,1,0,H,12,12,3,4,3.5,3.4,2.1,Bundesliga,2021/22
14/01/2022,Dortmund,Freiburg,5,1,H,20,4,8,4,1.44,5.0,5.75,Bundesliga,2021/22
15/01/2022,FC Koln,Bayern Munich,0,4,A,11,19,3,9,8.0,5.75,1.33,Bundesliga,2021/22
15/01/2022,Mainz,Bochum,1,0,H,20,12,5,3,1.65,3.75,5.5,Bundesliga,2021/22
15/01/2022,Stuttgart,RB Leipzig,0,2,A,16,7,10,3,6.0,4.0,1.57,Bundesliga,2021/22
15/01/2022,Union Berlin,Hoffenheim,2,1,H,6,12,3,5,2.87,3.5,2.4,Bundesliga,2021/22
15/01/2022,Wolfsburg,Hertha,0,0,D,7,6,3,2,1.95,3.6,3.8,Bundesliga,2021/22
15/01/2022,M'gladbach,Leverkusen,1,2,A,16,29,6,13,2.55,3.8,2.45,Bundesliga,2021/22
16/01/2022,Augsburg,Ein Frankfurt,1,1,D,12,14,5,4,3.3,3.5,2.15,Bundesliga,2021/22
16/01/2022,Bielefeld,Greuther Furth,2,2,D,13,6,5,3,1.95,3.6,4.0,Bundesliga,2021/22
21/01/2022,Ein Frankfurt,Bielefeld,0,2,A,17,8,7,5,1.75,3.75,4.75,Bundesliga,2021/22
22/01/2022,Freiburg,Stuttgart,2,0,H,16,7,4,1,1.9,3.6,4.0,Bundesliga,2021/22
22/01/2022,Greuther Furth,Mainz,2,1,H,11,16,7,4,5.0,3.6,1.75,Bundesliga,2021/22
22/01/2022,Hoffenheim,Dortmund,2,3,A,14,3,2,2,3.0,4.0,2.1,Bundesliga,2021/22
22/01/2022,Leverkusen,Augsburg,5,1,H,22,14,12,5,1.44,4.5,7.0,Bundesliga,2021/22
22/01/2022,M'gladbach,Union Berlin,1,2,A,12,6,5,3,2.15,3.6,3.2,Bundesliga,2021/22
22/01/2022,Bochum,FC Koln,2,2,D,17,7,7,3,3.2,3.4,2.25,Bundesliga,2021/22
